SVM,Random Forest,Neural Network,kNN,Tree,Linear Regression,LogCoercivity,Composition ID,Reference DOI
1.339455534,2.797921093,2.438523927,2.644391058,2.896652047,1.257097357,2.898187104,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
3.454536388,2.825543072,3.290953153,3.04555255,2.520019132,3.496946431,2.824504381,1010010010,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
0.670839807,2.739358584,2.710265219,2.713980296,2.896652047,0.399896069,2.775382565,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
2.045266561,2.652475756,3.309172,3.258413749,2.195024782,1.907357973,2.677138935,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
1.993593074,2.680129267,2.646092372,2.318959032,2.896652047,2.241052593,2.670998708,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
2.395819847,2.14697977,3.054533876,2.445857054,2.576508403,2.521555506,2.640297573,1010010010,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
1.376650835,2.770305591,3.354806034,3.282974657,2.195024782,1.050156685,2.591175758,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
1.580617908,3.125945346,3.524848858,3.147889665,2.195024782,1.346771168,2.486791901,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
2.748725361,2.446358434,2.401917761,2.445857054,2.576508403,2.846685814,2.449950539,1010010010,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
2.346498588,2.637854695,2.511842148,2.318959032,2.896652047,2.566182901,2.376267816,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
3.101630875,2.392261434,2.565659097,2.507259324,2.195172651,3.171816122,2.247323051,1010010010,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
3.052309615,2.492409358,2.765657862,2.630063862,2.195024782,3.216443518,2.22890237,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
1.016687211,2.471949336,2.599050462,2.517493035,2.195024782,0.718523771,2.185920782,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
1.220654284,2.602992514,2.606112313,2.525680004,2.195024782,1.015138254,2.14907942,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
1.685302937,2.603036633,2.545197309,2.511352808,2.195024782,1.575725059,1.958732386,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
2.699404101,2.442970235,2.376278779,2.171593586,2.195024782,2.891313209,1.90961057,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
1.84222235,3.733326829,5.399543471,3.733066082,4.066960138,2.131930568,5.716167493,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
2.666820538,3.595514172,3.278335734,3.698527306,3.786426403,3.032373039,4.438232767,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
2.885621957,3.036276448,3.741439671,4.066940921,3.786426403,3.23395383,4.075575615,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
0.924668014,2.698242343,2.485038031,2.417714348,2.197471306,1.286591767,3.281183758,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
3.019726052,2.903969449,4.021426677,3.830925949,3.786426403,3.357503347,3.68701438,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
3.23146936,4.607017112,4.308267968,4.248269497,5.52502833,3.552581532,5.327606259,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.065830219,2.698242343,2.554299208,3.013508241,2.197471306,1.41664389,3.134393958,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.418735733,2.723595684,2.74332152,2.639338163,2.197471306,1.741774198,2.7803715,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.277573528,2.590797966,2.655675143,2.846570821,2.197471306,1.611722075,2.624947006,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.559897939,2.723595684,2.763564711,2.754467418,2.197471306,1.871826321,2.512695983,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
3.160888257,4.684848631,4.226607316,4.248269497,5.52502833,3.48755547,3.730187851,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.701060144,2.832262261,3.564642682,3.733066082,2.197471306,2.001878445,2.97033477,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.954769634,3.375215778,3.224564554,1.922658553,2.650851088,1.873752489,3.471147028,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
2.525658333,3.220413418,3.054849049,3.174689197,2.86181573,2.902320916,2.581773535,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
2.384496127,2.966669666,2.899754247,2.547234759,2.86181573,2.772268792,2.504061289,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
2.243333922,2.966669666,2.769095271,2.547234759,2.86181573,2.642216669,2.555869453,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
0.613728682,1.640303039,1.043573683,1.744208208,1.744208208,0.638257318,1.856459231,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
0.754890887,1.46059423,1.056313999,1.606053102,1.744208208,0.768309441,1.614687796,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
0.5717625,1.574657741,2.353041341,2.417714348,2.197471306,0.961461458,0.837565328,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
0.966634196,1.177113294,0.841646568,1.194466017,0.139331297,0.963387626,1.347012279,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
0.260823168,1.562590792,1.051348494,1.744208208,1.744208208,0.313127009,1.761477596,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.813607428,2.986485046,1.818718815,1.922658553,2.650851088,1.743700365,1.830555149,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
0.119855719,0.948405673,0.88108584,0.627454438,0.746266437,0.013854566,0.949816351,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
0.472761233,0.421046251,0.66575836,0.627454438,0.746266437,0.338984875,0.345387764,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
0.613923439,0.421046251,0.564628971,0.305092525,0.746266437,0.469036998,0.587159199,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.107796401,1.091553166,0.714941591,0.823174171,0.139331297,1.093439749,0.621697975,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
0.825666747,0.006796821,0.21577889,0.071955784,0.139331297,0.664115183,-0.017269388,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
0.966828952,-0.078763308,0.096360105,-0.244649666,0.139331297,0.794167306,-0.354022458,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.248958606,0.937655633,0.643426657,0.515203415,0.139331297,1.223491872,0.500812258,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.249153363,-0.078763308,0.185979236,-0.27343198,0.139331297,1.054271553,-0.362657152,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.107991158,-0.078763308,0.120564893,-0.35977892,0.139331297,0.924219429,-0.362657152,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.531283017,1.040519014,0.536558194,0.466273481,0.139331297,1.483596119,0.509446952,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.672445223,1.057901149,0.901643768,0.935425194,0.366974499,1.613648242,0.466273482,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.531477774,0.377976309,0.35614364,0.276310211,0.366974499,1.314375799,0.267675517,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.390315569,0.214662022,0.282512187,-0.06332109,0.139331297,1.184323676,-0.094981635,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.390120812,0.937655633,0.569576444,0.477786407,0.139331297,1.353543996,0.423100011,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.67263998,1.565811001,0.65078767,0.587159199,0.878733421,1.444427922,0.656236751,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
1.813802185,4.324482658,1.521673691,0.587159199,1.213400266,1.574480046,0.837565328,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
4.985433127,2.295066943,2.174129548,2.030605514,4.265825439,5.5472931,2.00148,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
4.301835337,1.787332489,1.539591851,2.030605514,2.635226114,4.802494982,1.974081026,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
5.163040261,2.295066943,2.112745651,2.030605514,4.265825439,5.654215145,2.116255515,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
2.509603906,1.646323482,1.359762833,2.049689282,1.496028571,1.881517544,2.565160586,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
1.832025319,1.449252024,1.167367424,1.891890091,1.496028571,1.257267352,0.787726479,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
2.897799971,1.427374726,1.360620376,1.662978123,1.496028571,2.239160883,1.272481236,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
2.184930833,1.601570219,1.40166621,1.891890091,1.496028571,1.58239766,2.322783208,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
1.119156182,1.374971641,0.627747494,1.299412055,1.496028571,0.60050413,0.787726479,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
3.970632732,6.083747242,5.520479386,3.541402804,7.631002501,3.22755702,8.018651596,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
3.250705484,1.679229491,1.806711973,1.29267935,1.183404887,2.564291191,1.151292546,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
3.603610998,4.062676632,3.135762435,3.541402804,4.461237844,2.889421499,1.454264269,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
3.947703165,3.098133335,4.524538303,3.435939095,3.029570077,4.118019801,3.60952001,1100100010,https://www.nature.com/articles/s41598-018-19665-8
3.995044377,2.965985732,3.60634158,3.049375694,3.029570077,3.944016576,3.011282895,1100110010,https://www.nature.com/articles/s41598-018-19665-8
4.050057231,3.098133335,3.297094357,2.668245674,3.029570077,3.787355473,2.527324177,1100110010,https://www.nature.com/articles/s41598-018-19665-8
4.111207398,2.642839032,3.501904544,3.911136561,3.029570077,3.644568068,2.466129949,1100110010,https://www.nature.com/articles/s41598-018-19665-8
4.120190402,3.038110768,3.806300875,4.078968751,2.520019132,3.383854229,2.215533884,1000110010,https://www.nature.com/articles/s41598-018-19665-8
0.137145389,0.036607423,0.166050439,0.321847107,0.139331297,0.370790384,0.723040711,1101100011,https://www.sciencedirect.com/science/article/pii/S0022309314006759
0.142583253,0.175206465,0.464826883,0.598351588,0.139331297,0.253820285,0.637367127,1100100011,https://www.sciencedirect.com/science/article/pii/S0022309314006759
0.135358367,0.175206465,0.440546953,0.598351588,0.139331297,0.263340607,0.609765572,1101100011,https://www.sciencedirect.com/science/article/pii/S0022309314006759
0.138873779,0.036607423,0.342042379,0.454245815,0.139331297,0.2971399,0.547922066,1101100011,https://www.sciencedirect.com/science/article/pii/S0022309314006759
0.140854863,0.036607423,0.262141894,0.263474225,0.139331297,0.327470769,0.205049808,1101100011,https://www.sciencedirect.com/science/article/pii/S0022309314006759
0.136698633,0.036607423,0.222558923,0.321847107,0.139331297,0.343927939,0.037450802,1101100011,https://www.sciencedirect.com/science/article/pii/S0022309314006759
1.927027667,2.165846444,2.495636464,1.512572931,2.737691242,1.691717514,2.688164669,1100100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
0.344765176,2.004533834,2.399590693,2.059436004,2.336460545,0.348715341,2.338712146,1000100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
1.756387231,1.956227325,2.076013642,2.066758633,2.112844388,1.649236574,2.254287036,1000100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
2.038711641,1.915520064,2.219774071,2.066758633,2.112844388,1.909340821,1.973649154,1000100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
0.11414686,1.755765798,2.103495091,1.373528095,1.782879121,0.108324518,1.940715332,1100100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
-0.190405415,1.103054119,1.765148596,1.627417172,0.746266437,-0.259064335,1.834858662,1100100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
1.403481717,1.77413121,1.780781853,1.824870957,1.557015387,1.324106266,1.610473645,1000100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
1.050576203,1.650843797,1.568575503,1.539403119,1.557015387,0.998975958,1.502348788,1000100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
1.808093326,1.195823424,1.214869007,1.045695652,0.706376156,1.668949998,1.215819453,1100100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
0.515405613,0.96804708,0.646241922,0.863032401,0.746266437,0.391196281,1.201898115,1100100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
1.172863401,1.039870281,0.645656376,0.642177384,0.706376156,1.083715443,1.01770565,1100100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
1.525768915,1.112177188,0.756338827,0.978993885,0.706376156,1.408845751,0.70345655,1100100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
0.819957888,1.108812466,0.839637779,0.488707258,0.706376156,0.758585135,0.205369953,1100100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
0.875369236,0.206991239,0.032117344,-0.130919258,0.746266437,0.722829195,0.126381541,1100100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
1.22121664,-0.259661234,-0.204920178,-0.786837636,-0.302585664,1.041456898,-0.831873389,1100100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
1.503541051,-0.259661234,-0.150293619,-0.815860817,-0.302585664,1.301561144,-0.831873389,1100100111,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
4.605741726,5.765261742,3.854891684,3.366295945,5.52502833,4.593332626,6.670708799,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
5.336665632,7.185388239,6.861923764,5.638220755,5.52502833,5.712881662,7.510136456,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
4.489692399,5.754506999,4.624974394,5.828932741,5.792437501,4.932568922,5.958848455,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
4.630854604,5.754506999,4.966569459,5.711305171,5.792437501,5.062621045,5.772953421,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
4.807307361,5.50944521,5.39356329,5.333736943,5.350831116,5.225186199,5.402113635,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
6.282268591,7.204285508,6.815464792,5.521980379,5.52502833,5.842488818,7.653727509,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
5.75291032,5.553321722,5.043385507,5.142282207,5.350831116,5.354793355,5.299548598,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
5.576457563,5.56497899,4.70065596,5.59164596,5.792437501,5.192228201,5.567823346,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
4.348530193,4.492252897,4.146902807,4.606273388,5.792437501,4.802516799,5.754996347,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
5.160212875,5.256313664,6.277374265,5.638220755,5.52502833,5.550316508,4.578382033,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
5.435295358,5.289414579,4.089699167,4.669953278,5.792437501,5.062176078,5.907565937,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
5.929363077,5.428409685,5.426296819,4.737254075,4.692809225,5.517358509,4.559474676,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
3.794059044,2.402010116,2.077986435,2.438732261,2.540433044,3.845532917,3.108818379,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
6.105815834,5.057990911,5.886315593,5.521980379,5.52502833,5.679923663,4.352738951,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
3.93522125,2.436192323,2.260276412,2.717787807,2.540433044,3.97558504,2.738306277,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
3.652896839,2.172226207,1.840935396,2.438732261,2.540433044,3.715480794,1.469072129,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
4.207367988,2.836127483,3.495227559,4.606273388,2.002418516,4.672464675,2.104975362,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
4.076383455,2.363527603,2.253626745,2.316391505,2.540433044,4.105637164,2.306238767,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
5.294133152,3.129847232,3.378926147,3.447299387,3.273667946,4.932123955,2.534470553,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
5.152970947,2.553001883,2.880246376,3.447299387,2.002418516,4.802071831,1.899861671,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
4.429288969,2.347159649,3.157283006,3.366295945,1.977336808,4.430767472,1.523549565,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
4.252836212,2.347159649,2.451961913,1.911472601,1.977336808,4.268202318,1.90462947,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
4.983760118,5.425607666,5.83313289,4.935546481,4.692809225,5.387751353,4.826143774,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
3.754814833,5.528807056,5.680020345,5.621867179,5.467249146,3.614689488,5.986721242,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.860686487,5.569064013,5.909577204,5.951125723,5.467249146,3.71222858,5.946676284,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.966558141,5.850527258,6.056799556,5.928878524,5.467249146,3.809767673,5.919979645,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
4.072429795,5.851343499,6.132814537,5.919979645,5.467249146,3.907306765,5.919979645,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
4.248882552,5.870291601,5.783721061,5.919979645,5.467249146,4.069871919,5.919979645,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.572529878,4.369045154,4.771708574,5.083484964,5.467249146,3.359998914,5.492833425,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.678401532,4.409302111,4.993617004,5.38159743,5.467249146,3.457538006,5.38604687,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.784273186,4.04387327,5.135109393,5.301507514,5.467249146,3.555077099,5.265911995,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.89014484,4.929105243,5.219798137,5.243664796,5.467249146,3.652616191,5.252563676,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
4.066597597,4.934648186,5.22891975,5.243664796,5.467249146,3.815181345,5.212518718,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.58819319,3.578273296,3.273104076,3.526181036,4.291484681,3.12515515,4.95890065,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.648943179,5.038005187,5.28118107,5.621867179,5.467249146,3.517150395,4.932204011,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.466658224,4.216494482,4.38541304,5.083484964,5.467249146,3.262459821,4.371574597,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.899949054,3.357338702,3.350163658,2.832068428,4.291484681,3.595298935,3.624068712,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.411740433,3.376713674,2.89149273,3.526181036,2.943304423,2.962589996,3.090135936,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.723496297,3.155779079,3.099468456,2.832068428,2.943304423,3.432733781,2.79647291,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.305868779,2.700475341,2.69227068,2.667439156,2.07253187,2.865050904,2.529506522,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.199997125,2.363988933,2.517342155,2.347079491,2.07253187,2.767511811,2.382675009,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.30000968,2.733425328,2.640869167,2.026719826,2.07253187,3.042577411,2.129056941,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.09412547,2.312597903,2.330973281,2.075663664,2.07253187,2.669972719,2.129056941,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.617624643,2.349132794,2.895945343,2.280337894,2.07253187,3.335194688,2.075663664,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.405881334,2.171066608,2.730888316,2.026719826,2.07253187,3.140116503,1.982225428,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
3.511752989,2.233580981,2.755744935,2.008922067,2.07253187,3.237655596,1.968877109,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
2.988253816,2.222179294,2.130078275,2.075663664,2.07253187,2.572433626,1.71525904,1100100010,https://www.sciencedirect.com/science/article/pii/S0925838817321278
